강남구,0.8,1420,3,강동구,1.5,685,3,강북구,0.6,820,3,강서구,1.9,1405,3,관악구,1.8,977,5,광진구,0.6,48,3,구로구,2.4,1082,5,금천구,1,836,4,노원구,0.5,1009,2,도봉구,1,604,4,동대문구,2,1331,5,동작구,2.7,241,4,마포구,1.1,900,4,서대문구,2.2,1081,4,서초구,0.5,523,5,성동구,1.1,509,3,성북구,1.2,276,5,송파구,1.7,146,4,양천구,1.5,775,5,영등포구,1.1,724,5,용산구,1,699,4,은평구,1,837,3,종로구,4.5,397,4,중구,1,734,2,중랑구,0.5,1317,3
강남구,0.5,51,2,강동구,2,945,4,강북구,0.2,401,2,강서구,1.7,213,6,관악구,1.5,621,4,광진구,1.1,1306,4,구로구,2.4,228,5,금천구,1.3,1334,5,노원구,2.4,10,4,도봉구,2.5,160,5,동대문구,1,182,4,동작구,2,1011,6,마포구,1,224,3,서대문구,0.5,175,2,서초구,1,603,3,성동구,1.8,915,5,성북구,1.9,449,5,송파구,5.7,952,7,양천구,3,1021,5,영등포구,2.1,118,5,용산구,1.4,1189,5,은평구,2.9,1107,6,종로구,2.5,872,6,중구,0.9,1257,4,중랑구,1.7,1354,4
강남구,0.8,758,3,강동구,1.1,898,6,강북구,1.8,853,3,강서구,2.1,578,5,관악구,0.8,750,3,광진구,2.3,826,6,구로구,1.1,1130,2,금천구,1.7,1021,4,노원구,1.4,351,4,도봉구,1.4,973,4,동대문구,0.9,680,4,동작구,1.9,1003,4,마포구,1.4,92,4,서대문구,1.4,847,3,서초구,1,776,3,성동구,1.5,44,3,성북구,1,1297,4,송파구,0.7,636,4,양천구,2,692,4,영등포구,2,210,5,용산구,0.7,186,3,은평구,1.3,887,4,종로구,1.4,186,4,중구,1.1,1337,3,중랑구,2.5,635,3
강남구,2.1,947,5,강동구,1,1180,4,강북구,1.6,891,4,강서구,1.2,1068,6,관악구,1,269,3,광진구,0.7,535,4,구로구,2.1,1343,5,금천구,1.4,1248,4,노원구,2.2,497,6,도봉구,1,938,4,동대문구,1.6,895,4,동작구,1.7,977,3,마포구,2.5,1377,4,서대문구,1.1,1319,2,서초구,1,972,3,성동구,1.4,235,5,성북구,1.5,426,4,송파구,1.5,569,3,양천구,0.2,1128,2,영등포구,0.8,49,3,용산구,0.3,1148,2,은평구,2.1,224,6,종로구,2.2,546,6,중구,0.4,1358,3,중랑구,0.8,1207,3
강남구,3.1,544,4,강동구,1,1329,3,강북구,0.6,1162,2,강서구,2.2,1227,5,관악구,1.3,1153,5,광진구,2.1,727,5,구로구,3.1,467,5,금천구,0.8,548,3,노원구,1,1217,2,도봉구,2,1284,4,동대문구,0.2,1231,1,동작구,2.5,1276,9,마포구,1.5,722,5,서대문구,2.6,362,3,서초구,2.2,72,7,성동구,2,892,5,성북구,1.5,960,5,송파구,0.9,1286,3,양천구,1.7,562,4,영등포구,1.6,204,4,용산구,1.9,515,4,은평구,3.5,1206,9,종로구,2,198,7,중구,0.8,925,4,중랑구,0.7,444,4
강남구,1.7,567,4,강동구,2,1055,5,강북구,0.1,1379,2,강서구,3,1038,8,관악구,2.4,258,5,광진구,0.6,589,4,구로구,3.2,815,5,금천구,2.9,1352,3,노원구,1.2,827,4,도봉구,2,1108,3,동대문구,1.2,304,5,동작구,2.5,39,7,마포구,0.6,640,3,서대문구,1.9,899,5,서초구,2,1379,6,성동구,1.5,940,5,성북구,1.1,1160,5,송파구,1.8,665,5,양천구,0.9,979,4,영등포구,2.2,828,6,용산구,1.9,1135,5,은평구,2.3,785,7,종로구,1.5,379,4,중구,1.5,711,4,중랑구,1.1,647,3
강남구,5.6,607,11,강동구,2,475,3,강북구,1.8,558,3,강서구,2.5,1417,2,관악구,2.7,114,4,광진구,0.7,1343,4,구로구,0.8,195,5,금천구,1.1,1257,3,노원구,1.4,1025,3,도봉구,1.5,315,4,동대문구,0.6,642,1,동작구,0.5,86,3,마포구,0.6,1208,5,서대문구,1.9,1112,5,서초구,2.9,1028,6,성동구,2.8,1312,5,성북구,1.5,1283,4,송파구,1.8,1338,5,양천구,2,854,5,영등포구,0.9,646,5,용산구,0.7,538,3,은평구,2.1,1147,5,종로구,1,1380,3,중구,1.4,1345,5,중랑구,3,63,5
강남구,1.8,119,4,강동구,1.7,447,6,강북구,1.3,592,4,강서구,0.6,689,4,관악구,2.5,1134,6,광진구,1.4,297,5,구로구,1.5,1049,5,금천구,1.4,1277,6,노원구,0.7,488,3,도봉구,3,943,6,동대문구,1.7,335,4,동작구,1,141,3,마포구,1.5,641,6,서대문구,1.9,538,5,서초구,2,1263,3,성동구,0.6,91,4,성북구,1.2,1424,5,송파구,1.8,600,6,양천구,1.8,986,7,영등포구,0.8,724,5,용산구,1.5,857,3,은평구,1.5,179,6,종로구,0.6,50,4,중구,1.2,1392,5,중랑구,2.2,649,3
강남구,1.9,664,5,강동구,0.5,1259,3,강북구,2.5,1145,7,강서구,0.9,672,2,관악구,0.4,1261,3,광진구,0.9,451,3,구로구,2.3,170,4,금천구,1.8,1286,3,노원구,0.9,583,3,도봉구,1.5,158,3,동대문구,0.5,495,3,동작구,2,633,6,마포구,1.7,1366,4,서대문구,0.3,114,3,서초구,2,170,5,성동구,1.5,113,5,성북구,1.7,974,3,송파구,0.9,1244,4,양천구,2.5,16,6,영등포구,1.8,1393,5,용산구,0.6,144,4,은평구,1.1,434,3,종로구,1,169,2,중구,1,1011,4,중랑구,1.6,822,4
강남구,1.7,1241,4,강동구,1.9,1154,4,강북구,1.5,1251,4,강서구,1.1,330,4,관악구,0.6,147,4,광진구,1,911,5,구로구,2.2,175,6,금천구,2.3,491,5,노원구,0.4,716,3,도봉구,2,624,3,동대문구,0.5,271,3,동작구,3,1146,7,마포구,0.3,1005,2,서대문구,2.4,551,5,서초구,1,1024,6,성동구,1.5,1153,4,성북구,0.7,195,4,송파구,3,652,4,양천구,0.6,121,3,영등포구,0.3,675,3,용산구,0,1344,8,은평구,0.6,901,4,종로구,1,1271,3,중구,0.5,1183,3,중랑구,0.6,557,3
강남구,0.8,1313,4,강동구,0.7,475,6,강북구,1,1285,2,강서구,1.4,233,3,관악구,1.5,1334,4,광진구,1.2,1396,4,구로구,1.8,0,10,금천구,1.1,199,4,노원구,2,981,3,도봉구,2.5,829,5,동대문구,0.7,881,3,동작구,1.7,1433,5,마포구,0.7,435,3,서대문구,3.2,1182,4,서초구,1,316,4,성동구,0.5,736,3,성북구,0.7,880,3,송파구,2.6,686,6,양천구,1.5,365,4,영등포구,0.9,1409,4,용산구,0,1372,3,은평구,2.1,738,6,종로구,0.5,1403,4,중구,2.5,1316,6,중랑구,2,1365,3
